1000000,1,1.261427322
1000000,1,1.237348354
1000000,1,1.249876887
1000000,1,1.240545782
1000000,5,2.909829754
1000000,5,2.875255025
1000000,5,3.006755365
1000000,10,2.924190444
1000000,10,2.945561885
1000000,10,2.907895007
1000000,15,2.696608967
1000000,15,2.734404366
1000000,15,2.737324377
1000000,20,2.705782037
1000000,20,2.707369221
1000000,20,2.705322895
1000000,25,2.705423312
1000000,25,2.708343153
1000000,25,2.695907161
1000000,30,2.695345106
1000000,30,2.701365785
1000000,30,2.701234490
